GO_set,Term,Overlap,P.value,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,FDR_allGO
GO_Biological_Process_2021,entry of bacterium into host cell (GO:0035635),2/8,0.015565317989733016,0.12925404682951594,13.156545209176787,54.76688290636684,CDH1;GRB2,1
GO_Biological_Process_2021,T-helper cell lineage commitment (GO:0002295),2/8,0.015565317989733016,0.12925404682951594,13.156545209176787,54.76688290636684,IRF4;LY9,1
GO_Biological_Process_2021,TORC1 signaling (GO:0038202),2/8,0.015565317989733016,0.12925404682951594,13.156545209176787,54.76688290636684,SMG1;CARD11,1
GO_Biological_Process_2021,natural killer cell differentiation (GO:0001779),2/8,0.015565317989733016,0.12925404682951594,13.156545209176787,54.76688290636684,NFIL3;KAT7,1
GO_Biological_Process_2021,negative regulation of alpha-beta T cell differentiation (GO:0046639),2/8,0.015565317989733016,0.12925404682951594,13.156545209176787,54.76688290636684,CBFB;RUNX3,1
GO_Biological_Process_2021,negative regulation of T-helper 17 cell differentiation (GO:2000320),2/8,0.015565317989733016,0.12925404682951594,13.156545209176787,54.76688290636684,TBX21;FOXP3,1
GO_Biological_Process_2021,positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001269),2/8,0.015565317989733016,0.12925404682951594,13.156545209176787,54.76688290636684,FAS;JAK2,1
GO_Biological_Process_2021,positive regulation of endocytic recycling (GO:2001137),2/8,0.015565317989733016,0.12925404682951594,13.156545209176787,54.76688290636684,AKAP5;SORL1,1
GO_Cellular_Component_2021,apical junction complex (GO:0043296),7/98,0.011031669530963321,0.13395598716169746,3.053798961774422,13.763426402122205,JAML;CDH1;TBCD;ANK3;KIFC3;YBX3;PLEKHA7,1
GO_Biological_Process_2021,regulation of adenylate cyclase activity (GO:0045761),3/22,0.016445510651379624,0.13428225784808898,6.240525248211807,25.634222709469427,STIM1;LTB4R2;AKAP5,1
GO_Biological_Process_2021,regulation of macrophage chemotaxis (GO:0010758),3/22,0.016445510651379624,0.13428225784808898,6.240525248211807,25.634222709469427,CSF1R;CCL5;THBS1,1
GO_Biological_Process_2021,regulation of platelet activation (GO:0010543),3/22,0.016445510651379624,0.13428225784808898,6.240525248211807,25.634222709469427,FCER1G;TXK;PRKCQ,1
GO_Biological_Process_2021,microglial cell activation (GO:0001774),3/22,0.016445510651379624,0.13428225784808898,6.240525248211807,25.634222709469427,IFNG;FPR2;JAK2,1
GO_Biological_Process_2021,natural killer cell mediated cytotoxicity (GO:0042267),3/22,0.016445510651379624,0.13428225784808898,6.240525248211807,25.634222709469427,KLRK1;SLAMF7;VAMP2,1
GO_Biological_Process_2021,cellular response to peptide hormone stimulus (GO:0071375),7/106,0.016446475644753968,0.13428225784808898,2.805870566606763,11.525517597601256,RAB31;PKM;PDE3B;PRKACB;ADCY7;FOXO1;VAMP2,1
GO_Molecular_Function_2021,GTPase regulator activity (GO:0030695),13/233,0.005621997148046668,0.13655731240151975,2.3592320722755504,12.22334253452605,ARHGAP9;ARFGEF1;RGS14;AGAP2;TBCD;RHOH;ARHGAP15;ARHGAP45;RASA4;TAGAP;SIRPA;GNB5;RIN2,1
GO_Molecular_Function_2021,kinase binding (GO:0019900),21/461,0.005799198777853155,0.13655731240151975,1.9155215311004785,9.86500391055045,BTG1;DGKD;SMAD3;FCRL3;AGAP2;RHOH;PTPRJ;CD3E;BICD1;WARS1;TTN;NISCH;DNAJC3;CCND2;LCK;FAS;GRB2;PLCG1;JAK2;UTRN;LIMS1,1
GO_Molecular_Function_2021,cytoskeleton-nuclear membrane anchor activity (GO:0140444),2/5,0.005840536782957056,0.13655731240151975,26.317139001349528,135.3472713581021,SYNE2;SYNE1,1
GO_Biological_Process_2021,lymphocyte migration (GO:0072676),4/40,0.016879184177046664,0.13666995941691798,4.396567299006324,17.945354968780777,ZAP70;CCL5;TBX21;S1PR1,1
GO_Biological_Process_2021,negative regulation of cell-substrate adhesion (GO:0010812),4/40,0.016879184177046664,0.13666995941691798,4.396567299006324,17.945354968780777,JAG1;TBCD;THBS1;GBP1,1
GO_Biological_Process_2021,negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124),4/40,0.016879184177046664,0.13666995941691798,4.396567299006324,17.945354968780777,STAT1;TNFAIP3;RHOH;RORA,1
GO_Cellular_Component_2021,endoplasmic reticulum lumen (GO:0005788),14/285,0.012113641085928871,0.13998873943149417,2.0613832279401634,9.097756353879978,COL18A1;ERAP2;PLAUR;PTGS2;THBS1;DNAJC3;VCAN;RCN1;OS9;CALU;ERP29;TIMP1;APOL1;COLGALT1,1
GO_Cellular_Component_2021,MHC protein complex (GO:0042611),3/20,0.012626435321272023,0.13998873943149417,6.975420594201169,30.496278106873785,HLA-DMA;HLA-DMB;HLA-DQA1,1
GO_Biological_Process_2021,regulation of cell adhesion (GO:0030155),8/133,0.017937470110985697,0.14483763849284859,2.5415081967213116,10.219057420520272,RIPOR2;CCL5;PDE3B;ATM;PTPRJ;CCR7;TGFBI;VEGFA,1
GO_Biological_Process_2021,response to insulin (GO:0032868),6/84,0.018048183226643744,0.14533013656055005,3.049607535321821,12.24329063520737,RAB31;PKM;PDE3B;OGT;VAMP2;FOXO1,1
GO_Biological_Process_2021,regulation of B cell receptor signaling pathway (GO:0050855),3/23,0.018571057996684653,0.1479106335812241,5.928194726166328,23.6306789316331,CBFB;FCRL3;FOXP1,1
GO_Biological_Process_2021,regulation of mononuclear cell migration (GO:0071675),3/23,0.018571057996684653,0.1479106335812241,5.928194726166328,23.6306789316331,CSF1R;CCL5;THBS1,1
GO_Biological_Process_2021,regulation of telomere capping (GO:1904353),3/23,0.018571057996684653,0.1479106335812241,5.928194726166328,23.6306789316331,MAPKAPK5;ATM;PRKCQ,1
GO_Biological_Process_2021,negative regulation of GTPase activity (GO:0034260),3/23,0.018571057996684653,0.1479106335812241,5.928194726166328,23.6306789316331,ARFGEF1;KLRK1;RASA4,1
GO_Biological_Process_2021,positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),8/134,0.01867842133735686,0.14804331611725105,2.5212073900598493,10.03537950764021,CSF1R;IFNG;BANK1;CCL5;PTPRJ;JAK2;FCGR1A;VEGFA,1
GO_Biological_Process_2021,I-kappaB kinase/NF-kappaB signaling (GO:0007249),5/62,0.01868901253755239,0.14804331611725105,3.474291635402151,13.827053573697334,TIFA;TBKBP1;CD14;CARD11;TLR2,1
GO_Biological_Process_2021,negative regulation of defense response (GO:0031348),6/85,0.019026377705718613,0.1499144549264426,3.0108499095840866,11.928773457957409,IL10;TNFAIP3;SIRPA;TRAFD1;RORA;FPR2,1
GO_Biological_Process_2021,positive regulation of protein kinase B signaling (GO:0051897),9/161,0.019229876131249504,0.1499144549264426,2.352858532367881,9.2968267687816,LCK;CD28;GRB2;PTPRJ;CCR7;FYN;ICOS;AREG;THBS1,1
GO_Biological_Process_2021,regulation of complement-dependent cytotoxicity (GO:1903659),2/9,0.01968709591635784,0.1499144549264426,11.27646038172354,44.29158960693989,IL10;CFH,1
GO_Biological_Process_2021,regulation of tumor necrosis factor superfamily cytokine production (GO:1903555),2/9,0.01968709591635784,0.1499144549264426,11.27646038172354,44.29158960693989,SIRPA;FOXP1,1
GO_Biological_Process_2021,response to magnesium ion (GO:0032026),2/9,0.01968709591635784,0.1499144549264426,11.27646038172354,44.29158960693989,ANK3;THBS1,1
GO_Biological_Process_2021,T-helper 1 type immune response (GO:0042088),2/9,0.01968709591635784,0.1499144549264426,11.27646038172354,44.29158960693989,LEF1;IL18BP,1
GO_Biological_Process_2021,negative regulation of production of molecular mediator of immune response (GO:0002701),2/9,0.01968709591635784,0.1499144549264426,11.27646038172354,44.29158960693989,IL10;FCRL3,1
GO_Biological_Process_2021,negative regulation of T cell cytokine production (GO:0002725),2/9,0.01968709591635784,0.1499144549264426,11.27646038172354,44.29158960693989,TBX21;FOXP3,1
GO_Biological_Process_2021,nuclear RNA surveillance (GO:0071027),2/9,0.01968709591635784,0.1499144549264426,11.27646038172354,44.29158960693989,EXOSC7;XRN1,1
GO_Biological_Process_2021,"positive regulation of CD8-positive, alpha-beta T cell activation (GO:2001187)",2/9,0.01968709591635784,0.1499144549264426,11.27646038172354,44.29158960693989,CBFB;RUNX3,1
GO_Biological_Process_2021,positive regulation of smooth muscle cell apoptotic process (GO:0034393),2/9,0.01968709591635784,0.1499144549264426,11.27646038172354,44.29158960693989,IFNG;PDCD4,1
GO_Biological_Process_2021,regulation of interleukin-6 production (GO:0032675),7/110,0.019761240083071174,0.1499144549264426,2.696348799809399,10.580561215334136,IL10;IFNG;SIRPA;TNFAIP3;MBP;IL16;TLR2,1
GO_Biological_Process_2021,calcium ion transmembrane import into cytosol (GO:0097553),4/42,0.019892135758657573,0.1499144549264426,4.164741121095421,16.315085197472524,LCK;CCR7;PKD2;SLC8A1,1
GO_Biological_Process_2021,regulation of chemokine production (GO:0032642),4/42,0.019892135758657573,0.1499144549264426,4.164741121095421,16.315085197472524,CSF1R;IFNG;FOXP1;TLR2,1
GO_Biological_Process_2021,histone H3 acetylation (GO:0043966),4/42,0.019892135758657573,0.1499144549264426,4.164741121095421,16.315085197472524,BRPF1;LEF1;KAT7;JADE2,1
GO_Biological_Process_2021,negative regulation of protein catabolic process (GO:0042177),4/42,0.019892135758657573,0.1499144549264426,4.164741121095421,16.315085197472524,IL10;AGAP2;MDM4;TIMP1,1
GO_Biological_Process_2021,positive regulation of epithelial to mesenchymal transition (GO:0010718),4/42,0.019892135758657573,0.1499144549264426,4.164741121095421,16.315085197472524,SMAD3;JAG1;LEF1;TGFBR2,1
GO_Biological_Process_2021,positive regulation of protein tyrosine kinase activity (GO:0061098),4/42,0.019892135758657573,0.1499144549264426,4.164741121095421,16.315085197472524,CSF1R;FYN;FCGR1A;AREG,1
GO_Biological_Process_2021,actin cytoskeleton reorganization (GO:0031532),5/63,0.01989969500905225,0.1499144549264426,3.4142144813540276,13.373651816666033,BRSK2;AUTS2;S1PR1;GRB2;PARVB,1
GO_Biological_Process_2021,positive regulation of endothelial cell migration (GO:0010595),6/86,0.020040137190484985,0.15058437277066222,2.973061224489796,11.624723369497897,PLCG1;ETS1;RIN2;THBS1;FOXP1;VEGFA,1
GO_Biological_Process_2021,regulation of Wnt signaling pathway (GO:0030111),7/111,0.02065776761476816,0.15422775395821706,2.6702847254994495,10.359807184483312,AMER1;CBFB;FAM53B;TNFAIP3;FOXP3;TRABD2A;TLR2,1
GO_Biological_Process_2021,canonical glycolysis (GO:0061621),3/24,0.020841588372732034,0.15422775395821706,5.645609968125181,21.85305443171237,PKM;PGK1;ALDOA,1
GO_Biological_Process_2021,cardiac muscle cell development (GO:0055013),3/24,0.020841588372732034,0.15422775395821706,5.645609968125181,21.85305443171237,SLC8A1;TTN;VEGFA,1
GO_Biological_Process_2021,glucose catabolic process to pyruvate (GO:0061718),3/24,0.020841588372732034,0.15422775395821706,5.645609968125181,21.85305443171237,PKM;PGK1;ALDOA,1
GO_Biological_Process_2021,positive regulation of carbohydrate metabolic process (GO:0045913),3/24,0.020841588372732034,0.15422775395821706,5.645609968125181,21.85305443171237,PFKFB3;IFNG;ZBTB20,1
GO_Biological_Process_2021,positive regulation of cell-substrate junction organization (GO:0150117),3/24,0.020841588372732034,0.15422775395821706,5.645609968125181,21.85305443171237,PTPRJ;VEGFA;LIMS1,1
GO_Biological_Process_2021,regulation of cytokine production involved in inflammatory response (GO:1900015),4/43,0.021514863317717483,0.1572198636942205,4.057744423598082,15.577726555098229,GBP5;PDCD4;SIRPA;ADCY7,1
GO_Biological_Process_2021,natural killer cell activation (GO:0030101),4/43,0.021514863317717483,0.1572198636942205,4.057744423598082,15.577726555098229,KLRK1;NFIL3;SLAMF7;KAT7,1
GO_Biological_Process_2021,negative regulation of type I interferon production (GO:0032480),4/43,0.021514863317717483,0.1572198636942205,4.057744423598082,15.577726555098229,IL10;NLRC5;TNFAIP3;SIRPA,1
GO_Biological_Process_2021,positive regulation of phospholipase C activity (GO:0010863),4/43,0.021514863317717483,0.1572198636942205,4.057744423598082,15.577726555098229,ITK;GNA15;TXK;PLCG1,1
GO_Biological_Process_2021,positive regulation of T cell differentiation (GO:0045582),4/43,0.021514863317717483,0.1572198636942205,4.057744423598082,15.577726555098229,ZAP70;TESPA1;LEF1;RHOH,1
GO_Biological_Process_2021,protein-containing complex subunit organization (GO:0043933),7/112,0.021582223413101384,0.15731880058976397,2.6447171097477846,10.144831466137141,WIPF1;FAS;MDM4;CD3G;CD247;CD3E;VAMP2,1
GO_Molecular_Function_2021,phosphatase binding (GO:0019902),8/114,0.0075328173985737485,0.15735204157500593,3,14.665458451896995,SMAD3;ANAPC7;FCRL6;LCK;FCRL3;RCAN3;SIRPA;SYTL2,1
GO_Molecular_Function_2021,cation:cation antiporter activity (GO:0015491),2/6,0.008617437194308582,0.15735204157500593,19.736842105263158,93.8283068636178,SLC11A1;SLC8A1,1
GO_Molecular_Function_2021,neurotrophin TRK receptor binding (GO:0005167),2/6,0.008617437194308582,0.15735204157500593,19.736842105263158,93.8283068636178,GRB2;PLCG1,1
GO_Molecular_Function_2021,neurotrophin TRKA receptor binding (GO:0005168),2/6,0.008617437194308582,0.15735204157500593,19.736842105263158,93.8283068636178,GRB2;PLCG1,1
GO_Molecular_Function_2021,protein carboxyl O-methyltransferase activity (GO:0051998),2/6,0.008617437194308582,0.15735204157500593,19.736842105263158,93.8283068636178,PCMTD2;PCMT1,1
GO_Molecular_Function_2021,"exoribonuclease activity, producing 5'-phosphomonoesters (GO:0016896)",4/33,0.008652759923676496,0.15735204157500593,5.459770114942529,25.933236180906846,EXOSC7;ISG20;CNOT6L;XRN1,1
GO_Biological_Process_2021,regulation of cell-matrix adhesion (GO:0001952),5/65,0.022472481999531804,0.1634006589169937,3.300067888662593,12.525288012662866,JAG1;CCR7;CD3E;UTRN;THBS1,1
GO_Molecular_Function_2021,transforming growth factor beta receptor binding (GO:0005160),3/18,0.00937471090367953,0.16439225191809462,7.906288032454361,36.92030587569114,TGFBR3;SMAD3;TGFBR2,1
GO_Biological_Process_2021,positive regulation of receptor-mediated endocytosis (GO:0048260),4/44,0.023216290311186622,0.1645683881268642,3.9560975609756097,14.88640377737968,CD63;DGKD;BICD1;VEGFA,1
GO_Biological_Process_2021,regulation of calcium ion import (GO:0090279),3/25,0.023257401332950192,0.1645683881268642,5.38871473354232,20.267666672582557,FCRL3;FYN;PKD2,1
GO_Biological_Process_2021,regulation of heterotypic cell-cell adhesion (GO:0034114),3/25,0.023257401332950192,0.1645683881268642,5.38871473354232,20.267666672582557,IL10;LCK;MBP,1
GO_Biological_Process_2021,glycolytic process through glucose-6-phosphate (GO:0061620),3/25,0.023257401332950192,0.1645683881268642,5.38871473354232,20.267666672582557,PKM;PGK1;ALDOA,1
GO_Biological_Process_2021,negative regulation of sequestering of calcium ion (GO:0051283),3/25,0.023257401332950192,0.1645683881268642,5.38871473354232,20.267666672582557,LCK;CCR7;PKD2,1
GO_Biological_Process_2021,positive regulation of ERBB signaling pathway (GO:1901186),3/25,0.023257401332950192,0.1645683881268642,5.38871473354232,20.267666672582557,DGKD;PLAUR;HIP1R,1
GO_Biological_Process_2021,regulation of programmed cell death (GO:0043067),10/194,0.023273626676317587,0.1645683881268642,2.1604938271604937,8.124395442159782,BNIP3L;PRELID1;STAT1;FAS;ATM;TNFRSF25;CD3E;JAK2;IKZF3;CTSB,1
GO_Biological_Process_2021,second-messenger-mediated signaling (GO:0019932),6/89,0.02330001317002765,0.1645683881268642,2.865158593557905,10.77099457781864,DGKD;RCAN3;FPR1;CCR7;FPR2;PLCG1,1
GO_Biological_Process_2021,positive regulation of inflammatory response (GO:0050729),6/89,0.02330001317002765,0.1645683881268642,2.865158593557905,10.77099457781864,IFNG;PDCD4;IL16;ETS1;S100A9;TLR2,1
GO_Biological_Process_2021,activation of protein kinase activity (GO:0032147),7/114,0.02351644201892983,0.1645683881268642,2.5950155763239877,9.73145228432868,SLC11A1;STK4;JAK2;PRKACB;ADCY7;TGFBR2;VEGFA,1
GO_Biological_Process_2021,cellular response to transforming growth factor beta stimulus (GO:0071560),7/114,0.02351644201892983,0.1645683881268642,2.5950155763239877,9.73145228432868,TGFBR3;SMAD3;FOS;PRKCZ;ZFP36L2;TGFBR2;LIMS1,1
GO_Biological_Process_2021,positive regulation of cell death (GO:0010942),5/66,0.02383593769474672,0.1645683881268642,3.245801475743715,12.128134721184184,IFNG;DDIT4;SARM1;FYN;FOS,1
GO_Biological_Process_2021,positive regulation of T cell proliferation (GO:0042102),5/66,0.02383593769474672,0.1645683881268642,3.245801475743715,12.128134721184184,HLA-DMB;CD40LG;CCL5;CD28;CD3E,1
GO_Biological_Process_2021,regulation of axon guidance (GO:1902667),2/10,0.024209513135323848,0.1645683881268642,9.866396761133604,36.71295724613701,MYCBP2;VEGFA,1
GO_Biological_Process_2021,B cell homeostasis (GO:0001782),2/10,0.024209513135323848,0.1645683881268642,9.866396761133604,36.71295724613701,DOCK10;TNFAIP3,1
GO_Biological_Process_2021,regulation of cell activation (GO:0050865),2/10,0.024209513135323848,0.1645683881268642,9.866396761133604,36.71295724613701,FCER1G;TXK,1
GO_Biological_Process_2021,regulation of cell-cell adhesion involved in gastrulation (GO:0070587),2/10,0.024209513135323848,0.1645683881268642,9.866396761133604,36.71295724613701,IL10;MBP,1
GO_Biological_Process_2021,cellular response to interleukin-4 (GO:0071353),2/10,0.024209513135323848,0.1645683881268642,9.866396761133604,36.71295724613701,LEF1;TCF7,1
GO_Biological_Process_2021,chondroitin sulfate proteoglycan metabolic process (GO:0050654),2/10,0.024209513135323848,0.1645683881268642,9.866396761133604,36.71295724613701,DSE;B3GAT1,1
GO_Biological_Process_2021,regulation of T-helper 17 cell differentiation (GO:2000319),2/10,0.024209513135323848,0.1645683881268642,9.866396761133604,36.71295724613701,TBX21;FOXP3,1
GO_Biological_Process_2021,regulation of tau-protein kinase activity (GO:1902947),2/10,0.024209513135323848,0.1645683881268642,9.866396761133604,36.71295724613701,IFNG;SORL1,1
GO_Biological_Process_2021,response to interleukin-4 (GO:0070670),2/10,0.024209513135323848,0.1645683881268642,9.866396761133604,36.71295724613701,LEF1;TCF7,1
GO_Biological_Process_2021,lipid phosphorylation (GO:0046834),2/10,0.024209513135323848,0.1645683881268642,9.866396761133604,36.71295724613701,DGKD;DGKA,1
GO_Biological_Process_2021,modulation by symbiont of host process (GO:0044003),2/10,0.024209513135323848,0.1645683881268642,9.866396761133604,36.71295724613701,PGK1;TLR2,1
GO_Biological_Process_2021,negative regulation of heterotypic cell-cell adhesion (GO:0034115),2/10,0.024209513135323848,0.1645683881268642,9.866396761133604,36.71295724613701,IL10;MBP,1
GO_Biological_Process_2021,negative regulation of receptor binding (GO:1900121),2/10,0.024209513135323848,0.1645683881268642,9.866396761133604,36.71295724613701,IL10;ATP2A3,1
GO_Biological_Process_2021,nuclear mRNA surveillance (GO:0071028),2/10,0.024209513135323848,0.1645683881268642,9.866396761133604,36.71295724613701,EXOSC7;XRN1,1
GO_Biological_Process_2021,positive regulation of mesenchymal cell proliferation (GO:0002053),2/10,0.024209513135323848,0.1645683881268642,9.866396761133604,36.71295724613701,STAT1;TGFBR2,1
GO_Biological_Process_2021,positive regulation of cellular catabolic process (GO:0031331),8/141,0.024487947004274733,0.16607487028653142,2.3876494514975963,8.857162902988433,AMER1;PFKFB3;IFNG;ZBTB20;PRR5L;PTTG1IP;TNFRSF1B;FOXO1,1
GO_Biological_Process_2021,regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893),4/45,0.02499719560746211,0.16913611750141608,3.859409081895697,14.237327823431002,IL10;SMAD3;FOS;ETS1,1
GO_Molecular_Function_2021,"phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)",4/35,0.01065095252651814,0.17137906468367872,5.1070023603461845,23.196545816358398,ARHGAP9;ARAP2;HIP1R;OGT,1
GO_Molecular_Function_2021,ankyrin binding (GO:0030506),3/19,0.010930506773388828,0.17137906468367872,7.411764705882353,33.47299406917814,CDH1;SLC8A1;SPTBN1,1
GO_Molecular_Function_2021,ferric iron binding (GO:0008199),2/7,0.011867389407831113,0.17137906468367872,15.788663967611337,70.00632069277667,FTH1;ACP5,1
GO_Molecular_Function_2021,manganese ion transmembrane transporter activity (GO:0005384),2/7,0.011867389407831113,0.17137906468367872,15.788663967611337,70.00632069277667,SLC11A1;SLC39A8,1
GO_Molecular_Function_2021,organic acid:sodium symporter activity (GO:0005343),2/7,0.011867389407831113,0.17137906468367872,15.788663967611337,70.00632069277667,SLC23A2;SLC38A1,1
GO_Molecular_Function_2021,phosphatidylinositol phosphate 4-phosphatase activity (GO:0034596),2/7,0.011867389407831113,0.17137906468367872,15.788663967611337,70.00632069277667,INPP4A;INPP4B,1
GO_Biological_Process_2021,Ras protein signal transduction (GO:0007265),8/142,0.02541041951790737,0.17153500288878348,2.3697088328847564,8.702983114070317,CFL1;GNA12;ELMO1;ARHGEF3;RHOH;MAPKAPK5;GRB2;RAPGEF6,1
GO_Biological_Process_2021,positive regulation of angiogenesis (GO:0045766),7/116,0.02556685305354677,0.17219334441363415,2.5471379523836326,9.3389757721296,BTG1;PKM;STIM1;PLCG1;ETS1;THBS1;VEGFA,1
GO_Biological_Process_2021,positive regulation of transport (GO:0051050),6/91,0.02566034958560454,0.17230001648492652,2.797454981992797,10.246541316094682,FCER1G;IFNG;SLC11A1;HIP1R;SIRPA;FPR2,1
GO_Biological_Process_2021,lamellipodium assembly (GO:0030032),3/26,0.025818476640574003,0.17230001648492652,5.154158215010142,18.84702940556419,ABLIM1;S1PR1;PARVB,1
GO_Biological_Process_2021,TOR signaling (GO:0031929),3/26,0.025818476640574003,0.17230001648492652,5.154158215010142,18.84702940556419,SMG1;PRR5L;CARD11,1
GO_Biological_Process_2021,mononuclear cell differentiation (GO:1903131),3/26,0.025818476640574003,0.17230001648492652,5.154158215010142,18.84702940556419,CSF1R;IRF8;VEGFA,1
GO_Biological_Process_2021,regulation of myeloid cell differentiation (GO:0045637),5/68,0.026720077074065828,0.17710382151359277,3.1424368797077555,11.382974950793741,MAFB;CBFB;PRKCQ;THBS1;TNRC6B,1
GO_Biological_Process_2021,regulation of tyrosine phosphorylation of STAT protein (GO:0042509),5/68,0.026720077074065828,0.17710382151359277,3.1424368797077555,11.382974950793741,CSF1R;IFNG;CCL5;JAK2;VEGFA,1
GO_Biological_Process_2021,positive regulation of protein localization to nucleus (GO:1900182),5/68,0.026720077074065828,0.17710382151359277,3.1424368797077555,11.382974950793741,SMAD3;IFNG;CDH1;PYHIN1;KAT7,1
GO_Cellular_Component_2021,ficolin-1-rich granule (GO:0101002),10/184,0.016775513167822373,0.1782398274081127,2.2858426753701337,9.344147705137326,FCER1G;PKM;FTH1;SLC11A1;FPR1;SIRPA;FPR2;ALDOA;GNS;CTSB,1
GO_Cellular_Component_2021,ficolin-1-rich granule membrane (GO:0101003),5/61,0.017527843477805186,0.17878400347361287,3.5365144020948502,14.301539072684335,FCER1G;SLC11A1;FPR1;SIRPA;FPR2,1
GO_Biological_Process_2021,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),9/171,0.027104771103791173,0.17924716275199457,2.2064795801962127,7.96107874466513,AKAP13;UBD;TRAF5;TIFA;SECTM1;CCR7;ALPK1;CARD11;APOL3,1
GO_Cellular_Component_2021,specific granule (GO:0042581),9/160,0.0185458717983873,0.17929319495254462,2.368562764322722,9.444663111592275,ATP8B4;C3AR1;PLAUR;PTPRJ;FPR2;KCNAB2;TMC6;TNFRSF1B;LAIR1,1
GO_Cellular_Component_2021,H3 histone acetyltransferase complex (GO:0070775),2/9,0.01968709591635784,0.17929319495254462,11.27646038172354,44.29158960693989,BRPF1;KAT7,1
GO_Cellular_Component_2021,TORC2 complex (GO:0031932),2/9,0.01968709591635784,0.17929319495254462,11.27646038172354,44.29158960693989,SMG1;PRR5L,1
GO_Biological_Process_2021,positive regulation of protein-containing complex assembly (GO:0031334),7/118,0.02773626795286127,0.18065658028173975,2.500985648224912,8.96606958762227,GBP5;IFNG;ATM;WARS1;TRABD2A;ATR;VEGFA,1
GO_Biological_Process_2021,regulation of macromolecule metabolic process (GO:0060255),10/200,0.027952755080196217,0.18065658028173975,2.091617933723197,7.482218317561203,IL10;ZNF827;CDH1;ZNF507;TXK;SIRPA;YBX3;SLC8A1;AFF1;FOXP1,1
GO_Biological_Process_2021,positive regulation of cell population proliferation (GO:0008284),19/474,0.02818097981907923,0.18065658028173975,1.6676158223328035,5.951900977582629,CSF1R;PID1;CNOT6L;STAT1;IL11RA;LEF1;AREG;THBS1;FOXP1;VEGFA;TGFBR2;TGFBR3;CCND2;IFNG;CCL5;NAMPT;S100A6;TIMP1;IL7R,1
GO_Biological_Process_2021,positive regulation of protein transport (GO:0051222),5/69,0.028241890759868916,0.18065658028173975,3.0931771894093685,11.03320502073431,PCM1;MYO18A;PRR5L;VAMP2;TTN,1
GO_Biological_Process_2021,cytoplasmic pattern recognition receptor signaling pathway (GO:0002753),3/27,0.028524495159836506,0.18065658028173975,4.939148073022312,17.568510585372213,TIFA;TNFAIP3;ALPK1,1
GO_Biological_Process_2021,regulation of toll-like receptor signaling pathway (GO:0034121),3/27,0.028524495159836506,0.18065658028173975,4.939148073022312,17.568510585372213,FCRL3;IRF1;TLR2,1
GO_Biological_Process_2021,release of sequestered calcium ion into cytosol (GO:0051209),3/27,0.028524495159836506,0.18065658028173975,4.939148073022312,17.568510585372213,LCK;CCR7;PKD2,1
GO_Biological_Process_2021,negative regulation of protein polymerization (GO:0032272),3/27,0.028524495159836506,0.18065658028173975,4.939148073022312,17.568510585372213,ARFGEF1;TBCD;HIP1R,1
GO_Biological_Process_2021,regulation of DNA binding (GO:0051101),4/47,0.02880008409799311,0.18065658028173975,3.679523539421441,13.052657070848745,PYHIN1;LEF1;PLAUR;JAK2,1
GO_Biological_Process_2021,epidermal growth factor receptor signaling pathway (GO:0007173),4/47,0.02880008409799311,0.18065658028173975,3.679523539421441,13.052657070848745,DGKD;GRB2;PLCG1;AREG,1
GO_Biological_Process_2021,epithelial to mesenchymal transition (GO:0001837),4/47,0.02880008409799311,0.18065658028173975,3.679523539421441,13.052657070848745,TGFBR3;AKNA;LEF1;LIMS1,1
GO_Biological_Process_2021,regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001267),2/11,0.029110246087136308,0.18065658028173975,8.769680611785875,31.015423073385566,PLAUR;FAS,1
GO_Biological_Process_2021,cellular response to increased oxygen levels (GO:0036295),2/11,0.029110246087136308,0.18065658028173975,8.769680611785875,31.015423073385566,FAS;FOXO1,1
GO_Biological_Process_2021,regulation of mesenchymal cell proliferation (GO:0010464),2/11,0.029110246087136308,0.18065658028173975,8.769680611785875,31.015423073385566,STAT1;TGFBR2,1
GO_Biological_Process_2021,regulation of T-helper 2 cell cytokine production (GO:2000551),2/11,0.029110246087136308,0.18065658028173975,8.769680611785875,31.015423073385566,TBX21;PRKCZ,1
GO_Biological_Process_2021,response to prostaglandin E (GO:0034695),2/11,0.029110246087136308,0.18065658028173975,8.769680611785875,31.015423073385566,TGFBR3;CCR7,1
GO_Biological_Process_2021,response to sterol (GO:0036314),2/11,0.029110246087136308,0.18065658028173975,8.769680611785875,31.015423073385566,RORA;TGFBR2,1
GO_Biological_Process_2021,induction of positive chemotaxis (GO:0050930),2/11,0.029110246087136308,0.18065658028173975,8.769680611785875,31.015423073385566,IL16;VEGFA,1
GO_Biological_Process_2021,interleukin-35-mediated signaling pathway (GO:0070757),2/11,0.029110246087136308,0.18065658028173975,8.769680611785875,31.015423073385566,STAT1;JAK2,1
GO_Biological_Process_2021,T cell homeostasis (GO:0043029),2/11,0.029110246087136308,0.18065658028173975,8.769680611785875,31.015423073385566,FAS;FOXP3,1
